,dog,cat,elephant,dolphin,penguin,giraffe,tiger,horse,butterfly,bird
579,3.25,6.125,3.125,3.75,5.125,5.875,2.5,2.875,5.125,5.0
580,2.875,6.375,5.25,3.125,6.375,7.875,4.75,3.375,6.125,5.875
581,3.375,6.5,5.625,4.0,7.0,8.0,3.625,4.5,6.375,6.125
582,5.125,8.75,5.625,5.375,7.875,9.6875,5.375,5.125,8.25,7.5
583,6.5,9.375,7.25,5.875,9.125,10.3125,6.125,6.875,9.5,9.0
584,5.875,8.875,6.8125,6.0,7.375,8.625,4.75,5.625,8.5,6.625
585,5.875,10.125,7.125,6.0,7.375,10.625,6.0,6.5,9.25,9.25
586,5.5,10.375,7.1875,5.625,8.25,10.1875,6.5,7.0,8.25,8.0
587,3.875,7.75,4.75,3.375,6.5,9.125,3.125,4.875,7.75,7.0
588,4.625,7.75,3.875,3.5,6.375,8.125,3.375,4.5,6.625,6.125
589,5.5,8.875,6.0,5.25,7.875,9.5625,5.25,5.25,7.875,7.5
590,4.625,7.125,5.375,4.75,7.125,8.375,3.375,4.75,7.375,7.0
591,4.875,7.0,5.125,4.75,7.0,7.75,2.5,5.25,7.5,7.125
592,4.5,7.25,4.5,6.0,7.625,8.375,4.125,5.25,7.625,7.0
593,6.125,8.375,6.5,7.25,9.3125,10.4375,6.125,7.375,9.125,8.875
594,4.875,7.125,5.875,6.625,8.0,10.5625,5.375,6.125,8.125,7.375
595,4.25,5.875,6.0,5.875,7.625,9.625,3.25,5.0,8.25,7.125
596,3.625,6.875,5.125,4.375,6.5,8.625,3.5,5.375,6.625,6.0
597,4.25,7.625,4.625,4.75,6.875,8.375,3.625,4.875,8.5,6.5
598,3.5,6.0,4.125,4.25,6.25,7.375,3.5,4.375,5.875,6.125
599,2.875,5.375,4.25,3.5,6.125,6.875,3.5,3.25,5.0,5.25
600,3.25,5.5,5.625,3.625,6.0,8.25,3.875,4.5,5.75,5.625
601,2.625,5.625,4.75,3.625,6.375,6.375,3.75,4.625,5.0,6.0
602,2.75,6.375,4.75,4.0,6.25,8.5,4.625,4.5,7.25,6.125
603,4.625,8.25,6.0,5.625,9.25,8.625,5.625,6.875,9.125,9.0
604,3.375,5.5,4.5,5.75,6.25,8.0,3.75,5.0,6.375,6.125
605,3.625,6.75,5.75,6.125,8.625,10.125,6.0,6.0,7.875,7.0
606,4.25,6.75,6.125,4.875,7.75,9.25,5.375,6.375,7.5,7.5
607,3.0,5.625,3.375,3.0,5.875,7.125,2.875,3.875,6.375,6.25
608,2.125,4.875,4.25,2.75,5.875,7.0,3.0,3.625,7.125,5.625
609,3.25,6.0,4.25,4.25,6.5,6.875,3.25,3.875,6.375,6.125
610,4.0,5.75,6.5625,5.25,7.0,7.625,5.375,5.0,7.25,7.125
611,4.875,7.875,6.375,5.75,7.0,9.0,4.875,6.125,7.75,7.75
612,4.125,6.625,5.75,5.375,7.25,8.5,4.125,5.125,6.75,7.125
613,7.625,9.5,7.0,7.125,7.5,12.625,5.625,7.25,11.0,8.375
614,4.625,6.5,5.875,5.0,7.0,8.375,4.875,4.75,6.125,6.125
615,4.625,6.5,5.75,5.0,6.875,9.25,4.25,5.375,7.75,6.125
616,2.75,5.625,4.0,3.0,6.5,7.125,3.375,3.0,6.5,4.875
617,5.25,8.375,6.6875,5.625,8.375,8.375,5.0,6.125,8.625,7.625
618,5.875,8.375,7.125,7.375,9.6875,10.625,8.0,7.0,10.625,8.375
619,1.5,5.5,0.25,6.625,7.125,4.25,4.375,0.875,4.625,6.375
620,2.125,4.75,3.75,3.25,4.625,6.625,2.75,2.25,4.625,4.25
621,3.75,7.125,4.75,5.25,6.75,8.625,4.25,4.625,6.75,6.75
622,4.0,7.375,5.875,5.0,6.5,8.875,4.75,4.5,6.75,6.25
623,4.625,7.375,5.375,6.375,6.375,8.375,4.625,5.0,8.0,7.125
624,3.75,6.5,5.125,5.375,6.5,8.25,4.0,4.375,6.5,6.125
625,4.75,6.375,7.625,5.875,7.0,9.75,4.625,5.75,6.5,6.5
626,4.125,6.75,6.5,6.75,7.875,9.125,4.5,4.875,9.0,8.0
627,4.25,7.125,4.5,5.25,6.375,8.75,3.25,4.875,7.5,7.5
628,5.375,6.5,5.625,5.125,6.75,9.0,3.625,5.0,6.625,6.75
629,2.125,4.375,2.0,3.0,4.125,5.5,1.25,2.25,3.875,4.625
630,4.5,7.0,5.75,5.375,7.25,8.375,5.0,4.875,7.375,8.25
631,3.875,7.125,6.0,6.375,8.625,7.875,4.5,5.5,7.5,8.5
632,4.625,7.375,4.375,5.0,7.625,8.0,4.25,5.125,7.125,7.375
633,4.75,7.875,5.875,5.625,7.125,8.75,4.875,5.25,7.375,8.0
634,3.5,5.25,4.875,4.5,6.75,7.75,3.875,4.5,6.125,6.0
635,3.375,5.5,5.125,4.875,6.875,7.75,2.875,4.5,6.5,5.625
636,4.625,7.625,5.75,6.375,8.125,8.75,5.75,5.875,7.125,7.25
637,3.125,6.125,3.75,4.5,6.125,7.25,3.125,4.625,7.25,6.375
638,5.25,6.75,5.75,5.25,8.25,8.75,5.0,6.125,6.875,7.125
639,2.875,6.25,3.25,3.25,5.625,6.125,2.875,3.875,5.25,5.875
640,3.5,6.25,6.25,3.875,7.5,8.125,4.75,5.25,5.125,6.0
641,2.0,5.5,4.875,3.5,6.375,7.0,4.125,3.625,6.25,5.5
642,0.625,3.875,1.25,2.125,3.875,5.0,1.875,0.625,4.0,3.125
643,4.375,7.0,5.25,5.25,7.625,9.375,5.5,5.5,8.75,7.75
644,4.0,6.375,5.875,6.0,6.625,8.25,5.625,5.0,7.125,5.75
645,2.0,4.625,3.875,3.0,4.75,7.375,3.125,3.125,6.625,4.75
646,2.0,6.5,4.75,5.0,7.375,7.25,3.875,4.125,6.125,6.125
647,1.25,5.25,2.75,2.875,4.375,5.625,2.0,2.25,6.25,5.0
648,2.625,6.5,4.125,4.625,6.375,6.875,5.125,3.875,7.125,6.375
649,2.125,6.375,5.625,4.375,6.875,7.875,6.0,3.875,8.0,7.75
650,3.375,5.625,6.125,3.875,6.125,7.25,3.75,5.5,5.5,6.0
651,2.75,6.0,5.5,4.0,7.125,6.375,3.625,4.625,5.625,6.0
652,2.875,6.75,4.5,4.875,6.625,6.0,4.0,3.875,6.125,5.375
653,3.625,7.0,5.25,5.0,7.75,7.75,5.375,4.75,7.25,7.125
654,5.625,9.375,6.375,6.875,9.0,9.125,7.0,6.125,8.5,8.375
655,2.125,4.375,4.75,2.5,5.375,5.875,3.0,4.375,5.0,4.875
656,4.5,8.0,6.25,6.75,8.25,8.375,5.375,6.875,8.375,7.5
657,4.125,7.5,4.625,5.0,7.125,7.875,3.875,5.375,8.625,7.0
658,3.0,6.375,4.5,3.75,6.5,7.125,3.375,4.375,5.625,5.75
659,4.625,7.5,5.0,4.875,7.25,8.0,4.75,5.625,7.0,6.875
660,5.125,7.75,7.25,5.875,7.25,9.75,7.25,6.75,7.75,7.25
661,4.0,7.125,6.25,5.375,7.375,8.875,7.0,6.625,7.875,7.0
662,3.0,6.125,4.25,4.5,7.25,7.75,5.125,4.375,6.0,6.125
663,3.75,7.25,5.125,4.625,7.125,7.5,5.25,4.625,7.125,7.0
664,3.875,7.0,4.75,4.125,6.625,7.875,5.375,5.125,6.75,6.25
665,4.0,7.875,6.375,4.75,7.375,9.0,6.875,4.375,8.5,6.375
666,6.625,9.75,1.875,4.125,3.625,3.5,7.75,5.125,7.75,7.375
667,4.0,6.875,4.5,4.25,6.125,8.5,4.5,4.0,8.0,6.375
668,6.125,9.25,5.625,5.375,7.375,8.875,7.875,5.375,9.0,7.625
669,2.5,5.25,3.875,3.0,4.875,5.375,3.625,2.75,4.375,4.5
670,2.625,5.125,5.375,4.125,6.125,7.5,4.75,4.375,6.25,5.75
671,2.375,4.375,4.25,3.875,6.25,6.75,2.75,4.125,5.0,4.875
672,2.625,5.625,3.5,4.25,5.5,6.5,2.875,3.125,5.125,4.875
673,3.625,6.375,4.125,4.625,6.25,6.875,3.25,3.875,7.0,6.0
674,3.875,5.75,4.125,4.0,5.375,7.75,4.0,4.875,6.25,5.625
675,5.125,6.125,6.0,6.5,6.75,9.5,5.125,6.25,7.5,7.125
676,3.25,6.125,3.875,5.375,6.0,7.375,3.75,4.5,6.0,5.375
677,5.5,8.25,5.375,6.875,7.125,9.125,5.5,6.25,8.625,7.125
678,5.25,7.125,4.875,6.25,7.125,9.0,5.875,5.375,7.5,6.625
679,3.625,4.75,3.375,3.5,5.875,6.375,3.25,4.0,4.875,5.125
680,3.0,6.5,5.5,4.375,6.875,8.5,6.0,5.125,5.5,5.625
681,2.625,5.75,5.5,4.125,6.25,6.875,4.625,4.375,5.5,5.375
682,2.5,5.0,2.75,2.25,5.5,6.125,6.5,2.5,6.25,6.0
683,5.875,8.25,5.75,5.5,8.625,10.4375,6.5,6.125,8.5,8.375
684,4.375,6.75,4.5,4.125,6.875,8.375,4.0,5.0,6.375,6.0
685,4.75,7.5,6.25,4.125,7.625,10.125,4.5,5.625,8.0,7.125
686,4.0,8.5,4.75,4.375,7.25,6.75,5.5,6.25,7.0,6.75
687,5.5,7.75,4.375,5.0,7.375,9.8125,4.0,5.625,8.625,7.375
688,1.75,4.125,1.875,6.125,6.125,3.625,2.625,1.625,4.25,3.75
689,3.625,7.25,3.75,4.375,5.875,7.625,3.625,4.25,6.375,6.0
690,3.75,6.125,5.625,4.75,7.375,8.75,5.0,5.125,6.5,7.375
691,3.875,6.25,6.125,3.75,8.0,9.125,5.0,5.625,6.5,7.375
692,4.0,6.25,3.625,4.375,6.375,7.375,4.125,4.25,6.125,6.0
693,6.125,8.0,5.5,6.125,8.125,9.875,6.375,6.125,8.625,9.25
694,5.25,7.5,6.0,6.375,8.25,10.125,5.875,5.875,8.0,7.875
695,3.125,5.125,5.5,5.0,6.625,8.25,3.0,4.25,6.125,6.125
696,3.625,7.625,4.625,6.5,7.375,8.875,5.25,4.5,7.125,7.0
697,4.25,7.5,3.75,5.5,7.125,8.25,4.625,4.875,7.625,6.875
698,4.625,7.25,4.375,5.375,7.75,8.875,5.625,5.125,7.0,7.125
699,3.875,7.25,4.75,4.0,7.0,7.75,4.75,4.0,5.625,6.375
700,3.0,4.875,4.0,3.875,5.375,7.5,3.75,2.875,6.375,5.375
701,2.0,5.25,2.875,2.875,6.0,5.125,2.625,3.5,5.0,6.125
702,4.125,7.875,4.0,6.5,6.375,8.625,6.875,5.875,8.125,8.125
703,3.625,6.125,3.625,2.25,5.75,7.75,4.375,5.625,7.0,8.0
704,2.875,5.625,4.875,4.5,6.75,7.5,4.75,4.375,6.5,6.5
